日期,区域,街道,小区,布局,总面积,月租价格
20180827,东湖高新,民族大道,锦绣龙城,1室0厅,10平米,600
20180827,东湖高新,民族大道,当代曙光嘉园,1室0厅,126平米,1200
20180827,东湖高新,民族大道,清水源一期,5室1厅,149平米,2600
20180827,东湖高新,民族大道,光谷青年城,1室1厅,40平米,1250
20180827,东湖高新,民族大道,宝业光谷丽都,1室1厅,18平米,1100
20180827,东湖高新,民族大道,锦绣龙城,2室2厅,92平米,2500
20180827,东湖高新,民族大道,中建康城,3室2厅,89平米,3600
20180827,东湖高新,民族大道,万科锦程,3室2厅,110平米,4000
20180827,东湖高新,民族大道,清水源一期,4室2厅,189平米,8000
20180827,东湖高新,民族大道,关南小区,4室1厅,126平米,3100
20180827,东湖高新,民族大道,清水源一期,5室1厅,149平米,2600
20180827,东湖高新,民族大道,光谷青年城,1室1厅,40平米,1250
20180827,东湖高新,民族大道,宝业光谷丽都,1室1厅,18平米,1100
20180827,东湖高新,民族大道,锦绣龙城,2室2厅,92平米,2500
20180827,东湖高新,民族大道,保利时代,4室1厅,7平米,1090
20180827,东湖高新,民族大道,光谷青年城,1室0厅,15平米,1300
20180827,东湖高新,民族大道,金地格林东郡,2室2厅,80平米,3650
20180827,东湖高新,民族大道,万科锦程,3室2厅,99平米,3800
20180827,东湖高新,民族大道,当代曙光嘉园,1室0厅,20平米,1000
20180827,东湖高新,民族大道,曙光星城,1室1厅,46平米,2200
20180827,东湖高新,民族大道,加州香山美树,4室3厅,200平米,5000
20180827,东湖高新,民族大道,宏祥花园,3室1厅,98平米,2800
20180827,东湖高新,民族大道,清江山水,1室0厅,20平米,1100
20180827,东湖高新,民族大道,万科锦程,1室1厅,15平米,1260
20180827,东湖高新,民族大道,中建康城,3室2厅,92平米,3300
20180827,东湖高新,民族大道,锦绣龙城,3室2厅,132平米,3100
20180827,东湖高新,民族大道,清江山水,3室1厅,83平米,3300
20180827,东湖高新,民族大道,紫菘枫林上城,1室0厅,17平米,1490
20180827,东湖高新,民族大道,当代曙光嘉园,3室2厅,125平米,3400
20180827,东湖高新,民族大道,保利时代,4室2厅,145平米,6000
20180827,东湖高新,民族大道,洪福添美城市广场,1室0厅,41平米,2100
20180827,东湖高新,民族大道,江南家园,5室2厅,175平米,4500
20180827,东湖高新,民族大道,锦绣龙城,5室3厅,200平米,5300
20180827,东湖高新,民族大道,宝业光谷丽都,2室2厅,88平米,2800
20180827,东湖高新,民族大道,紫菘枫林上城,3室2厅,136平米,4200
20180827,东湖高新,民族大道,宏祥花园,1室0厅,20平米,1200
20180827,东湖高新,民族大道,保利时代,3室2厅,106平米,4300
20180827,东湖高新,民族大道,当代曙光嘉园,1室0厅,20平米,900
20180827,东湖高新,民族大道,万科锦程,3室2厅,110平米,4000
20180827,东湖高新,民族大道,光谷青年城,1室0厅,15平米,1300
20180827,东湖高新,民族大道,加州香山美树,4室3厅,200平米,5000
20180827,东湖高新,民族大道,万科锦程,3室2厅,99平米,3800
20180827,东湖高新,民族大道,东林外庐,1室1厅,57平米,1950
20180827,东湖高新,民族大道,当代曙光嘉园,3室2厅,127平米,3500
20180827,东湖高新,民族大道,南湖社区,4室2厅,160平米,2800
20180827,东湖高新,民族大道,万科锦程,1室0厅,9平米,1100
20180827,东湖高新,民族大道,中建康城,3室2厅,92平米,3700
20180827,东湖高新,民族大道,保利时代,2室2厅,73平米,3300
20180827,东湖高新,民族大道,万科锦程,3室2厅,99平米,3600
20180827,东湖高新,民族大道,阳光在线二期,2室2厅,86平米,2900
20180827,东湖高新,民族大道,东林外庐,1室0厅,30平米,1000
20180827,东湖高新,民族大道,光谷青年城,1室1厅,20平米,1350
20180827,东湖高新,民族大道,云顶居,1室0厅,20平米,1030
20180827,东湖高新,民族大道,津发小区,2室2厅,94平米,1800
20180827,东湖高新,民族大道,曙光星城,2室2厅,2800平米,2800
20180827,东湖高新,民族大道,山水华庭,4室2厅,160平米,4500
20180827,东湖高新,民族大道,中谷苑,5室2厅,188平米,4500
20180827,东湖高新,民族大道,曙光星城,1室1厅,15平米,1350
20180827,东湖高新,民族大道,拿铁公寓,2室1厅,54平米,3000
20180827,东湖高新,民族大道,东林外庐,1室0厅,10平米,800
20180827,东湖高新,民族大道,保利时代,1室0厅,15平米,950
20180827,东湖高新,民族大道,光谷青年城,1室1厅,60平米,1900
20180827,东湖高新,民族大道,锦绣龙城,6室2厅,180平米,6500
20180827,东湖高新,民族大道,光谷自由城,2室1厅,64平米,1800
20180827,东湖高新,民族大道,保利时代,1室1厅,80平米,1600
20180827,东湖高新,民族大道,拿铁公寓,1室0厅,28平米,1700
20180827,东湖高新,民族大道,光谷青年城,1室1厅,20平米,1350
20180827,东湖高新,民族大道,保利时代,1室1厅,80平米,1600
20180827,东湖高新,民族大道,南湖社区,4室2厅,160平米,2800
20180827,东湖高新,民族大道,万科锦程,1室0厅,9平米,1100
20180827,东湖高新,民族大道,东林外庐,1室0厅,30平米,1000
20180827,东湖高新,民族大道,云顶居,1室0厅,20平米,1030
20180827,东湖高新,民族大道,武汉职业技术学院西区,3室2厅,132平米,4300
20180827,东湖高新,民族大道,拿铁公寓,2室1厅,55平米,2600
20180827,东湖高新,民族大道,清江山水,2室2厅,80平米,3200
20180827,东湖高新,民族大道,清江山水,2室2厅,73平米,2800
20180827,东湖高新,民族大道,紫菘枫林上城,2室2厅,110平米,3000
20180827,东湖高新,民族大道,清江山水,2室2厅,86平米,3300
20180827,东湖高新,民族大道,万科锦程,3室1厅,110平米,4500
20180827,东湖高新,民族大道,光谷青年城,2室1厅,65平米,2250
20180827,东湖高新,民族大道,锦绣龙城,2室2厅,83平米,2500
20180827,东湖高新,民族大道,光谷自由城,2室1厅,64平米,2100
20180827,东湖高新,民族大道,南湖社区,1室0厅,20平米,850
20180827,东湖高新,民族大道,曙光星城,1室0厅,20平米,1300
20180827,东湖高新,民族大道,中谷苑,5室2厅,188平米,4500
20180827,东湖高新,民族大道,拿铁公寓,1室0厅,28平米,1700
20180827,东湖高新,民族大道,拿铁公寓,2室1厅,54平米,3000
20180827,东湖高新,民族大道,山水华庭,4室2厅,160平米,4500
20180827,东湖高新,民族大道,锦绣良缘,3室2厅,137平米,2400
20180827,东湖高新,民族大道,曙光星城,2室1厅,63平米,2800
20180827,东湖高新,民族大道,金地格林东郡,3室2厅,111平米,4500
20180827,东湖高新,民族大道,清江山水,2室2厅,81平米,3500
20180827,东湖高新,民族大道,万科锦程,3室2厅,134平米,4500
20180827,东湖高新,民族大道,光谷青年城,2室2厅,75平米,3000
20180827,东湖高新,民族大道,金地阳光城小区,2室2厅,91平米,2800
20180827,东湖高新,民族大道,金地阳光城小区,2室2厅,88平米,2600
20180827,东湖高新,民族大道,金地阳光城小区,2室2厅,88平米,2600
20180827,东湖高新,民族大道,金地阳光城小区,3室2厅,102平米,3300
20180827,东湖高新,民族大道,光谷青年城,1室0厅,40平米,1600
20180827,东湖高新,民族大道,曙光星城,1室0厅,30平米,1200
20180827,东湖高新,民族大道,当代曙光嘉园,3室2厅,127平米,3500
20180827,东湖高新,民族大道,洪福添美城市广场,2室1厅,94平米,3200
20180827,东湖高新,民族大道,曙光星城,1室1厅,45平米,1600
20180827,东湖高新,民族大道,拿铁公寓,1室0厅,30平米,1800
20180827,东湖高新,民族大道,阳光在线二期,2室2厅,90平米,3100
20180827,东湖高新,民族大道,紫菘枫林上城,2室2厅,94平米,3500
20180827,东湖高新,民族大道,洪福添美城市广场,2室2厅,94平米,3200
20180827,江岸,堤角,福星惠誉红桥城,2室2厅,58平米,3000
20180827,江岸,堤角,福星惠誉红桥城,2室1厅,86平米,1800
20180827,江岸,堤角,福星惠誉红桥城,3室2厅,117平米,3000
20180827,江岸,堤角,三金潭▪福星家园,3室2厅,150平米,1600
20180827,江岸,堤角,汉口新城一期,2室1厅,67平米,1800
20180827,江岸,堤角,锦湖金利花园二期,2室2厅,100平米,2500
20180827,江岸,堤角,锦湖金利花园一期,3室2厅,140平米,2600
20180827,江岸,堤角,锦湖金利花园一期,3室2厅,128平米,2600
20180827,江岸,堤角,美联公园前,3室1厅,85平米,2800
20180827,江岸,堤角,美联公园前,2室2厅,85平米,2200
20180827,江岸,堤角,美联公园前,2室2厅,84平米,1800
20180827,江岸,堤角,福星惠誉红桥城,4室2厅,140平米,2000
20180827,江岸,堤角,美联公园前,2室1厅,73平米,2100
20180827,江岸,堤角,福星惠誉红桥城,2室2厅,60平米,3000
20180827,江岸,堤角,福星惠誉红桥城,3室1厅,93平米,3000
20180827,江岸,堤角,福星惠誉红桥城,1室1厅,53平米,1400
20180827,江岸,堤角,福星惠誉红桥城,3室1厅,94平米,2200
20180827,江岸,堤角,佰昌公馆,3室1厅,112平米,2000
20180827,江岸,堤角,福星惠誉红桥城,4室1厅,10平米,860
20180827,江岸,堤角,统建新干线,3室2厅,89平米,2500
20180827,江岸,堤角,福星惠誉红桥城,3室1厅,92平米,1500
20180827,江岸,堤角,福星惠誉红桥城,4室2厅,138平米,3000
20180827,江岸,堤角,福星惠誉红桥城,1室1厅,54平米,1400
20180827,江岸,堤角,统建新干线,2室2厅,90平米,2800
20180827,江岸,堤角,福星惠誉红桥城,4室1厅,6平米,690
20180827,江岸,堤角,统建新干线,3室2厅,88平米,2500
20180827,江岸,堤角,福星惠誉红桥城,5室1厅,11平米,1290
20180827,江岸,堤角,统建新干线,4室1厅,11平米,1390
20180827,江岸,堤角,统建新干线,4室1厅,7平米,860
20180827,江岸,堤角,福星惠誉红桥城,3室1厅,119平米,2800
20180827,江岸,堤角,统建新干线,4室1厅,14平米,1190
20180827,江岸,堤角,美联公园前,2室2厅,90平米,2850
20180827,江岸,堤角,统建新干线,4室1厅,8平米,830
20180827,江岸,堤角,统建新干线,4室1厅,7平米,860
20180827,江岸,堤角,统建新干线,4室1厅,8平米,830
20180827,江岸,堤角,解放大道2048堤角小区,2室2厅,110平米,2000
20180827,江岸,堤角,统建新干线,2室1厅,87平米,1200
20180827,江岸,堤角,幸福湾一期,3室2厅,115平米,2500
20180827,江岸,堤角,福星惠誉红桥城,2室1厅,56平米,1400
20180827,江岸,堤角,统建新干线,3室1厅,87平米,2000
20180827,江岸,堤角,锦湖金利花园二期,2室2厅,90平米,2000
20180827,江岸,堤角,福星惠誉红桥城,3室1厅,102平米,3000
20180827,江岸,堤角,福星惠誉红桥城,3室2厅,117平米,2500
20180827,江岸,堤角,三金潭▪福星家园,2室2厅,82平米,1600
20180827,江岸,堤角,美联公园前,2室1厅,83平米,2400
20180827,江岸,堤角,锦湖金利花园二期,2室1厅,96平米,2100
20180827,江岸,堤角,锦湖金利花园二期,3室1厅,90平米,1800
20180827,江岸,堤角,福星惠誉红桥城,1室1厅,53平米,1500
20180827,江岸,堤角,福星惠誉红桥城,2室2厅,55平米,1500
20180827,江岸,堤角,福星惠誉红桥城,4室1厅,92平米,2800
20180827,江岸,堤角,美联公园前,2室2厅,83平米,2100
20180827,江岸,堤角,福星惠誉红桥城,5室1厅,8平米,760
20180827,江岸,堤角,锦湖金利花园二期,2室1厅,80平米,2200
20180827,江岸,堤角,统建新干线,2室2厅,87平米,1500
20180827,江岸,堤角,福星惠誉红桥城,5室1厅,14平米,990
20180827,江岸,堤角,福星惠誉红桥城,5室1厅,8平米,790
20180827,江岸,堤角,福星惠誉红桥城,1室1厅,61平米,1600
20180827,江岸,堤角,福星惠誉红桥城,5室1厅,13平米,990
20180827,江岸,堤角,汉口新城二期,2室1厅,70平米,1700
20180827,江岸,堤角,美联公园前,3室2厅,83平米,2300
20180827,江岸,堤角,福星惠誉红桥城,3室1厅,92平米,2600
20180827,江岸,堤角,福星惠誉红桥城,1室1厅,57平米,1500
20180827,江岸,堤角,福星惠誉红桥城,4室1厅,92平米,2800
20180827,江岸,堤角,美联公园前,2室2厅,83平米,2100
20180827,江岸,堤角,福星惠誉红桥城,5室1厅,8平米,760
20180827,江岸,堤角,锦湖金利花园二期,2室1厅,80平米,2200
20180827,江岸,堤角,统建新干线,2室2厅,87平米,1500
20180827,江岸,堤角,幸福湾一期,3室2厅,128平米,2000
20180827,江岸,堤角,佰昌公馆,2室2厅,78平米,1900
20180827,江岸,堤角,统建新干线,2室2厅,87平米,2500
20180827,江岸,堤角,幸福湾二期,2室2厅,95平米,2400
20180827,江岸,堤角,福星惠誉红桥城,5室1厅,7平米,760
20180827,江岸,堤角,福星惠誉红桥城,1室1厅,61平米,1600
20180827,江岸,堤角,福星惠誉红桥城,5室1厅,13平米,990
20180827,江岸,堤角,汉口新城二期,2室1厅,70平米,1700
20180827,江岸,堤角,美联公园前,3室2厅,83平米,2300
20180827,江岸,堤角,佰昌公馆,3室1厅,106平米,3000
20180827,江岸,堤角,汉口新城一期,2室1厅,60平米,1400
20180827,江岸,堤角,福星惠誉红桥城,5室1厅,9平米,890
20180827,江岸,堤角,美联公园前,2室2厅,83平米,2300
20180827,江岸,堤角,统建新干线,3室2厅,87平米,2700
20180827,江岸,堤角,福星惠誉红桥城,5室1厅,8平米,790
20180827,江岸,堤角,佰昌公馆,3室1厅,112平米,2000
20180827,江岸,堤角,福星惠誉红桥城,4室1厅,10平米,860
20180827,江岸,堤角,统建新干线,3室2厅,89平米,2500
20180827,江岸,堤角,福星惠誉红桥城,3室1厅,92平米,1500
20180827,江岸,堤角,福星惠誉红桥城,4室2厅,138平米,3000
20180827,江岸,堤角,福星惠誉红桥城,1室1厅,54平米,1400
20180827,江岸,堤角,统建新干线,2室2厅,90平米,2800
20180827,江岸,堤角,福星惠誉红桥城,4室1厅,6平米,690
20180827,江岸,堤角,幸福湾二期,3室2厅,119平米,2200
20180827,江岸,堤角,锦湖金利花园二期,2室2厅,93平米,2200
20180827,江岸,堤角,美联公园前,2室1厅,96平米,2200
20180827,江岸,堤角,锦湖金利花园二期,2室1厅,96平米,2300
20180827,江岸,堤角,福星惠誉红桥城,4室1厅,10平米,930
20180827,江岸,堤角,福星惠誉红桥城,3室1厅,123平米,2600
20180827,江岸,堤角,福星惠誉红桥城,2室1厅,92平米,2300
20180827,江岸,堤角,解放大道2048堤角小区,2室1厅,76平米,1600
20180827,江岸,堤角,统建新干线,2室2厅,80平米,1800
20180827,江岸,堤角,福星惠誉红桥城,4室1厅,8平米,730
20180827,江岸,堤角,三金潭▪福星家园,2室1厅,90平米,1900
20180827,江岸,堤角,解放大道2048堤角小区,1室1厅,50平米,1400
20180827,江岸,堤角,福星惠誉红桥城,4室1厅,10平米,790
20180827,江岸,堤角,福星惠誉红桥城,5室1厅,13平米,1290
20180827,江岸,堤角,锦湖金利花园二期,2室2厅,78平米,2100
20180827,江岸,堤角,福星惠誉红桥城,3室2厅,92平米,2300
20180827,江岸,堤角,统建新干线,3室2厅,87平米,2700
20180827,江岸,堤角,解放大道2048堤角小区,2室2厅,110平米,2000
20180827,江岸,堤角,统建新干线,2室1厅,87平米,1200
20180827,江岸,堤角,福星惠誉红桥城,2室2厅,101平米,2600
20180827,江岸,堤角,美联公园前,2室2厅,80平米,2000
20180827,江岸,堤角,三金潭▪福星家园,2室1厅,90平米,1500
20180827,江岸,堤角,长江明珠,2室1厅,90平米,2300
20180827,江岸,堤角,统建新干线,3室1厅,97平米,3300
20180827,江岸,堤角,福星惠誉红桥城,3室1厅,120平米,2800
20180827,江岸,堤角,锦湖金利花园二期,3室1厅,90平米,1800
20180827,江岸,堤角,福星惠誉红桥城,1室1厅,53平米,1500
20180827,江岸,堤角,福星惠誉红桥城,2室2厅,55平米,1500
20180827,江岸,堤角,统建新干线,2室2厅,90平米,2000
20180827,江岸,堤角,统建新干线,3室2厅,112平米,1800
20180827,江岸,堤角,统建新干线,3室2厅,112平米,1700
20180827,江岸,堤角,美联公园前,3室2厅,85平米,2400
20180827,江岸,堤角,美联公园前,2室2厅,85平米,1700
20180827,江岸,堤角,福星惠誉红桥城,2室2厅,94平米,2800
20180827,江岸,堤角,福星惠誉红桥城,2室1厅,56平米,1500
20180827,江岸,堤角,福星惠誉红桥城,5室1厅,10平米,890
20180827,江岸,堤角,解放大道2048堤角小区,3室1厅,90平米,2000
20180827,江岸,堤角,三金潭▪福星家园,4室2厅,150平米,3500
20180827,江岸,堤角,佰昌公馆,2室1厅,77平米,2250
20180827,江岸,堤角,福星惠誉红桥城,3室2厅,120平米,3000
20180827,江岸,堤角,福星惠誉红桥城,3室2厅,92平米,1700
20180827,江岸,堤角,解放大道2048堤角小区,2室2厅,65平米,1200
20180827,江岸,堤角,统建新干线,3室2厅,120平米,2000
20180827,江岸,堤角,锦湖金利花园二期,2室1厅,85平米,2200
20180827,江岸,堤角,福星惠誉红桥城,1室1厅,60平米,1500
20180827,江岸,堤角,三金潭▪福星家园,3室1厅,134平米,3200
20180827,江岸,堤角,统建新干线,2室2厅,90平米,2800
20180827,江岸,堤角,福星惠誉红桥城,3室2厅,95平米,2600
20180827,江岸,堤角,幸福湾一期,2室2厅,89平米,2500
20180827,江岸,堤角,三金潭▪福星家园,2室1厅,81平米,1800
20180827,江岸,堤角,福星惠誉红桥城,1室1厅,55平米,1700
20180827,江岸,堤角,福星惠誉红桥城,4室1厅,12平米,1090
20180827,江岸,堤角,美联公园前,2室2厅,86平米,2200
20180827,江岸,堤角,福星惠誉红桥城,4室1厅,9平米,790
20180827,江岸,堤角,锦湖金利花园二期,2室2厅,90平米,2000
20180827,江岸,堤角,三金潭▪福星家园,2室2厅,82平米,1600
20180827,江岸,堤角,美联公园前,2室1厅,83平米,2400
20180827,江岸,堤角,锦湖金利花园二期,2室1厅,96平米,2100
20180827,江岸,堤角,福星惠誉红桥城,3室2厅,117平米,2500
20180827,江岸,堤角,三金潭▪福星家园,3室2厅,80平米,2500
20180827,江岸,堤角,锦湖金利花园二期,2室2厅,96平米,2500
20180827,江岸,堤角,福星惠誉红桥城,5室1厅,9平米,890
20180827,江岸,堤角,统建新干线,4室1厅,7平米,860
20180827,江岸,堤角,福星惠誉红桥城,5室1厅,7平米,760
20180827,江岸,堤角,汉口新城二期,1室1厅,50平米,1300
20180827,江岸,堤角,福星惠誉红桥城,5室1厅,8平米,790
20180827,江岸,堤角,三金潭▪福星家园,2室2厅,80平米,1600
20180827,江岸,堤角,统建新干线,3室1厅,97平米,2000
20180827,江岸,堤角,福星惠誉红桥城,4室1厅,7平米,790
20180827,江岸,堤角,福星惠誉红桥城,3室1厅,102平米,3000
20180827,江岸,堤角,解放大道2048堤角小区,2室1厅,75平米,1500
20180827,江岸,堤角,福星惠誉红桥城,3室1厅,92平米,2600
20180827,江岸,堤角,美联公园前,2室1厅,80平米,2500
20180827,江岸,堤角,福星惠誉红桥城,5室1厅,11平米,1290
20180827,江岸,堤角,福星惠誉红桥城,4室1厅,12平米,860
20180827,江岸,堤角,三金潭▪福星家园,2室1厅,90平米,1800
20180827,江岸,堤角,福星惠誉红桥城,2室2厅,95平米,2600
20180827,江岸,堤角,福星惠誉红桥城,5室1厅,8平米,790
20180827,江岸,堤角,美联公园前,2室2厅,90平米,2850
20180827,江岸,堤角,福星惠誉红桥城,3室1厅,119平米,2800
20180827,江岸,堤角,统建新干线,4室1厅,8平米,830
20180827,江岸,堤角,统建新干线,4室1厅,14平米,1190
20180827,江岸,堤角,统建新干线,4室1厅,7平米,860
20180827,江岸,堤角,统建新干线,4室1厅,8平米,830
20180827,江岸,堤角,统建新干线,2室2厅,80平米,1600
20180827,江岸,堤角,福星惠誉红桥城,3室2厅,90平米,3000
20180827,江岸,堤角,统建新干线,4室1厅,5平米,690
20180827,江岸,堤角,统建新干线,3室2厅,88平米,2500
20180827,江岸,堤角,福星惠誉红桥城,5室1厅,11平米,1290
20180827,江岸,堤角,城开星园,5室3厅,200平米,3800
20180827,江岸,堤角,福星惠誉红桥城,4室2厅,140平米,2000
20180827,江岸,堤角,美联公园前,2室1厅,73平米,2100
20180827,江岸,堤角,美联公园前,3室1厅,85平米,2800
20180827,江岸,堤角,美联公园前,2室2厅,85平米,2200
20180827,江岸,堤角,福星惠誉红桥城,2室2厅,60平米,3000
20180827,江岸,堤角,福星惠誉红桥城,3室1厅,93平米,3000
20180827,江岸,堤角,福星惠誉红桥城,1室1厅,53平米,1400
20180827,江岸,堤角,福星惠誉红桥城,3室1厅,94平米,2200
20180827,江岸,堤角,三金潭▪福星家园,2室1厅,90平米,1500
20180827,江岸,堤角,长江明珠,2室1厅,90平米,2300
20180827,江岸,堤角,城开星园,5室3厅,200平米,3800
20180827,江岸,堤角,统建新干线,3室1厅,7平米,890
20180827,江岸,堤角,统建新干线,4室1厅,14平米,1090
20180827,江岸,堤角,统建新干线,4室1厅,8平米,890
20180827,江岸,堤角,统建新干线,4室1厅,9平米,1090
20180827,江岸,堤角,福星惠誉红桥城,3室2厅,90平米,3000
20180827,江岸,堤角,统建新干线,2室2厅,80平米,1600
20180827,江岸,堤角,统建新干线,4室1厅,8平米,830
20180827,江岸,堤角,福星惠誉红桥城,4室1厅,11平米,890
20180827,江岸,堤角,统建新干线,3室1厅,12平米,1130
20180827,江岸,堤角,福星惠誉红桥城,3室2厅,111平米,3300
20180827,江岸,堤角,解放大道2048堤角小区,3室1厅,87平米,2500
20180827,江岸,堤角,统建新干线,4室1厅,12平米,1390
20180827,江岸,堤角,统建新干线,4室1厅,11平米,860
20180827,江岸,堤角,统建新干线,3室1厅,11平米,930
20180827,江岸,堤角,解放大道2048堤角小区,2室2厅,110平米,1800
20180827,江岸,堤角,统建新干线,3室1厅,9平米,890
20180827,江岸,堤角,统建新干线,4室1厅,11平米,860
20180827,江岸,堤角,福星惠誉红桥城,4室1厅,15平米,830
20180827,江岸,堤角,统建新干线,3室2厅,88平米,2500
20180827,江岸,堤角,锦湖金利花园二期,2室2厅,90平米,2200
20180827,江岸,堤角,统建新干线,4室1厅,11平米,1390
20180827,江岸,堤角,长江明珠,3室2厅,93平米,1900
20180827,江岸,堤角,福星惠誉红桥城,1室1厅,57平米,1500
20180827,江岸,堤角,锦湖金利花园二期,2室2厅,80平米,2200
20180827,江岸,堤角,福星惠誉红桥城,3室2厅,92平米,2800
20180827,江岸,堤角,福星惠誉红桥城,3室1厅,117平米,2600
20180827,江岸,堤角,佰昌公馆,3室1厅,89平米,2500
20180827,江岸,堤角,城开星园,2室2厅,76平米,2000
20180827,江岸,堤角,统建新干线,3室2厅,87平米,2300
20180827,江岸,堤角,锦湖金利花园二期,2室2厅,93平米,2500
20180827,江岸,堤角,美联公园前,2室3厅,80平米,2500
20180827,江岸,堤角,幸福湾二期,3室1厅,97平米,3000
20180827,江岸,堤角,锦湖金利花园二期,2室1厅,82平米,2100
20180827,江岸,堤角,锦湖金利花园二期,3室2厅,117平米,3000
20180827,江岸,堤角,福星惠誉红桥城,2室1厅,53平米,1800
20180827,江岸,堤角,美联公园前,2室2厅,87平米,3100
20180827,江岸,堤角,汉口新城一期,2室1厅,65平米,1500
20180827,江岸,堤角,幸福湾一期,2室2厅,95平米,2600
20180827,江岸,堤角,锦湖金利花园一期,2室1厅,80平米,1900
20180827,江岸,堤角,福星惠誉红桥城,3室2厅,92平米,2500
20180827,江岸,堤角,幸福湾二期,3室1厅,97平米,3000
20180827,江岸,堤角,福星惠誉红桥城,2室1厅,57平米,2800
20180827,江岸,堤角,福星惠誉红桥城,3室2厅,121平米,3000
20180827,江岸,堤角,统建新干线,2室2厅,80平米,2600
20180827,江岸,堤角,福星惠誉红桥城,3室1厅,93平米,1300
20180827,江岸,堤角,长江明珠,2室1厅,72平米,2000
20180827,江夏,江夏其它,滨湖春天,2室2厅,94平米,1600
20180827,江夏,江夏其它,中建龙城,2室2厅,96平米,1800
20180827,江夏,江夏其它,新华联青年城,3室2厅,95平米,1600
20180827,江夏,江夏其它,东原湖光里,3室1厅,85平米,2000
20180827,江夏,江夏其它,东原湖光里,3室2厅,86平米,1700
20180827,江夏,江夏其它,东原湖光里,3室2厅,88平米,1800
20180827,江夏,江夏其它,东原湖光里,2室1厅,78平米,1600
20180827,江夏,江夏其它,东原湖光里,3室1厅,86平米,1000
20180827,江夏,江夏其它,龙山水榭,2室1厅,70平米,1300
20180827,江夏,江夏其它,楚天都市沁园,3室2厅,110平米,3200
20180827,江夏,江夏其它,新华联青年城,3室2厅,90平米,2300
20180827,江夏,江夏其它,富丽杰座,3室2厅,110平米,2600
20180827,江夏,江夏其它,花山美庐,2室2厅,100平米,2300
20180827,江夏,江夏其它,北华壹號,3室2厅,96平米,2000
20180827,江夏,江夏其它,彩虹郡,3室2厅,130平米,1500
20180827,江夏,江夏其它,富丽杰座,3室2厅,108平米,2700
20180827,江夏,江夏其它,楚天都市沁园,4室2厅,160平米,2000
20180827,江夏,江夏其它,金地花园小区,3室2厅,111平米,2800
20180827,江夏,江夏其它,宏德嘉园,2室2厅,93平米,2200
20180827,江夏,江夏其它,龙山观邸,4室2厅,145平米,2500
20180827,江夏,江夏其它,东原湖光里,3室1厅,100平米,2300
20180827,江夏,江夏其它,花山美庐,2室2厅,95平米,2300
20180827,江夏,江夏其它,南郡帝苑,4室1厅,130平米,2600
20180827,江夏,江夏其它,鸿发世纪城,3室2厅,123平米,3000
20180827,江夏,江夏其它,鸿发世纪城,2室2厅,88平米,2100
20180827,江夏,江夏其它,彩虹郡,2室2厅,87平米,1600
20180827,江夏,江夏其它,齐心花园,2室2厅,94平米,2000
20180827,江夏,江夏其它,楚天都市沁园,4室2厅,135平米,1000
20180827,江夏,江夏其它,新华联青年城,3室2厅,94平米,1600
20180827,江夏,江夏其它,龙山观邸,2室2厅,93平米,1000
20180827,江夏,江夏其它,楚天都市沁园,4室2厅,130平米,2000
20180827,江夏,江夏其它,楚天都市沁园,5室2厅,195平米,4500
20180827,江夏,江夏其它,楚天都市沁园,4室2厅,158平米,3300
20180827,江夏,江夏其它,东原湖光里,3室1厅,78平米,1200
20180827,江夏,江夏其它,齐心今城,2室1厅,82平米,1800
20180827,江夏,江夏其它,万豪世纪天街,3室2厅,96平米,1800
20180827,江夏,江夏其它,新华联青年城,3室2厅,96平米,2500
20180827,江夏,江夏其它,齐心今城,3室2厅,112平米,2300
20180827,江夏,江夏其它,金地花园小区,1室0厅,15平米,850
20180827,江夏,江夏其它,彩虹郡,3室2厅,135平米,2000
20180827,江夏,江夏其它,万豪世纪天街,3室2厅,134平米,2500
20180827,江夏,江夏其它,彩虹郡,3室2厅,120平米,1800
20180827,江夏,江夏其它,博雅豪庭,2室2厅,91平米,2000
20180827,硚口,长丰常码头,天顺园三村,3室2厅,128平米,3000
20180827,硚口,长丰常码头,天顺园四村,2室2厅,102平米,2500
20180827,硚口,长丰常码头,远洋心汉口,3室2厅,118平米,4000
20180827,硚口,长丰常码头,华生汉口城市广场北区,3室2厅,90平米,2800
20180827,硚口,长丰常码头,天顺园一村,2室1厅,73平米,2000
20180827,硚口,长丰常码头,天顺园九村,2室2厅,96平米,2400
20180827,硚口,长丰常码头,远洋心汉口二期,2室2厅,80平米,3200
20180827,硚口,长丰常码头,2008城市花园,2室1厅,100平米,3100
20180827,硚口,长丰常码头,汇丰企业天地,1室0厅,43平米,2000
20180827,硚口,长丰常码头,天嘉园,4室2厅,170平米,4800
20180827,硚口,长丰常码头,凯旋佳园,3室2厅,120平米,3000
20180827,硚口,长丰常码头,天顺园四村,3室2厅,124平米,2500
20180827,硚口,长丰常码头,华生汉口城市广场,3室2厅,87平米,2800
20180827,硚口,长丰常码头,天嘉园,3室2厅,121平米,3400
20180827,硚口,长丰常码头,楚天都市金园,1室1厅,53平米,2200
20180827,硚口,长丰常码头,楚天都市金园,2室2厅,130平米,4000
20180827,硚口,长丰常码头,楚天都市金园,4室2厅,30平米,1500
20180827,硚口,长丰常码头,蓝光林肯公园,3室2厅,113平米,2700
20180827,硚口,长丰常码头,紫润明园北区,3室2厅,89平米,2100
20180827,硚口,长丰常码头,电建小区,2室2厅,92平米,1700
